,date,year,month,day,time,hour,minute,latitude,longitude,material_at_origin,land_use_at_origin,size,suppressed_by,suppressing_agency,facility_identification,other_companies,voltage_volts_,equipment_involved_with_ignition,type,was_there_an_outage,date_1,time_1,suspected_initiating_event,equipment_facility_failure,contact_from_object,facility_contacted,contributing_factor,unnamed_23,material_at_origin_comments,voltage
89,7/22/2014,2014,7,22,12:20:09 AM,0,20,37.951628,-120.459719,Vegetation,Rural,< 0.25 Acres,Unknown,,101012452, ,0 – 750,Conductor,Overhead,Yes,7/22/2014 20:09,7/22/2014 20:09,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,,,
90,7/23/2014,2014,7,23,12:12:16 AM,0,12,35.290998,-120.659317,Other,Urban,Structure Only ,Fire Agency,San Luis Obispo FD,103351214, ,12000,Conductor,Overhead,Yes,7/23/2014 12:16,7/23/2014 12:16,Contact From Object,N.A.,Vehicle,Pole,Human Error,vehicle burned,,
91,7/24/2014,2014,7,24,12:01:04 AM,0,1,37.081274,-122.142584,Vegetation,Rural,< 3 meters ,Fire Agency,Cal Fire,1 SP SS OF MTR 1008516620, ,12000,Conductor,Overhead,Yes,7/24/2014 1:04,7/24/2014 1:04,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
92,7/24/2014,2014,7,24,12:10:59 AM,0,10,40.024003,-122.09559,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,101537326,AT&T,0 – 750,Conductor,Overhead,No, , ,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
93,7/24/2014,2014,7,24,12:11:56 AM,0,11,38.39147,-122.93053,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,2 SPANS LOAD SIDE OF 1691, ,12000,Conductor,Overhead,Yes,7/24/2014 11:56,7/24/2014 11:56,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
94,7/24/2014,2014,7,24,12:15:26 AM,0,15,37.446539,-122.271934,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,Pole 000/019,AT&T,60000,Conductor,Overhead,Yes,7/24/2014 15:26,7/24/2014 15:26,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
95,7/24/2014,2014,7,24,12:15:51 AM,0,15,39.836831,-121.703894,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,4 & 5 POLES S/OF LR 2028, ,12000,Conductor,Overhead,Yes,7/24/2014 15:51,7/24/2014 15:51,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
96,7/24/2014,2014,7,24,12:19:28 AM,0,19,39.045003,-121.172794,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,"16243 Tierra Rd, Grass Valley", ,12000,Conductor,Overhead,Yes,7/24/2014 19:28,7/24/2014 19:28,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
97,7/25/2014,2014,7,25,12:12:16 AM,0,12,39.649153,-121.871357,Vegetation,Rural,< 3 meters ,Unknown,,100356542, ,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
98,7/26/2014,2014,7,26,12:05:02 AM,0,5,39.26145,-121.57459,Vegetation,Rural,< 0.25 Acres,Self Extinguished,,Twr. 001/110, ,115000,Other,Overhead,Yes,7/26/2014 5:02,7/26/2014 5:02,Unknown,N.A.,N.A.,N.A.,Unknown,,,
99,7/26/2014,2014,7,26,12:15:26 AM,0,15,37.66550999,-119.84165,Vegetation,Rural,1000 - 4999 Acres,Fire Agency,NPS,101084253, ,12000,Conductor,Overhead,Yes,7/26/2014 15:26,7/26/2014 15:26,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
100,7/27/2014,2014,7,27,12:04:17 AM,0,4,37.792576,-120.775014,Other,Rural,Structure Only ,Fire Agency,Oakdale FD,102334307, ,17000,Conductor,Overhead,Yes,7/27/2014 4:17,7/27/2014 4:17,Contact From Object,N.A.,Vehicle,Pole,Human Error,car / garage burned,,
101,7/27/2014,2014,7,27,12:06:54 AM,0,6,35.60047,-121.11548,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,MAIN LINE LOAD SIDE FUSE TAP 5027, ,12000,Conductor,Overhead,Yes,7/27/2014 6:54,7/27/2014 6:54,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
102,7/27/2014,2014,7,27,12:16:30 AM,0,16,35.572014,-121.057898,Vegetation,Rural,< 0.25 Acres,Fire Agency,,Pole 014/099, ,70000,Conductor,Overhead,Yes,7/27/2014 16:30,7/27/2014 16:30,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,,,
103,7/27/2014,2014,7,27,12:17:40 AM,0,17,37.44818,-119.909498,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,101087619, ,21000,Conductor,Overhead,Yes,7/27/2014 17:40,7/27/2014 17:40,Other,N.A.,N.A.,N.A.,Outside Force,woodpecker damage,,
104,7/28/2014,2014,7,28,12:00:46 AM,0,0,37.314452,-121.015839,Other,Urban,Structure Only ,Fire Agency,,101229360,AT&T,12000,Conductor,Overhead,Yes,7/28/2014 0:46,7/28/2014 0:46,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,shack burned,,
105,7/28/2014,2014,7,28,12:16:00 AM,0,16,37.68553,-121.731329,Vegetation,Urban,< 3 meters ,Unknown,,"967 Lynn St, Liverfmore", ,12000,Conductor,Overhead,Yes,7/28/2014 16:00,7/28/2014 16:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
106,7/28/2014,2014,7,28,12:19:05 AM,0,19,39.66819,-123.64417,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,MM 11.25, ,12000,Conductor,Overhead,Yes,7/28/2014 19:05,7/28/2014 19:05,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
107,7/30/2014,2014,7,30,12:04:36 AM,0,4,36.876504,-121.664597,Vegetation,Rural,< 0.25 Acres,Unknown,,101699196,AT&T,21000,Conductor,Overhead,Yes,7/30/2014 4:36,7/30/2014 4:36,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
108,7/30/2014,2014,7,30,12:10:42 AM,0,10,39.328624,-121.383645,Vegetation,Rural,< 0.25 Acres,Unknown,,101292419, ,12000,Conductor,Overhead,Yes,7/30/2014 10:42,7/30/2014 10:42,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
109,7/30/2014,2014,7,30,12:17:35 AM,0,17,38.648293,-120.693086,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,101403817,AT&T,21000,Unknown,Overhead,Yes,7/30/2014 17:35,7/30/2014 17:35,Equipment/ Facility Failure,Voltage Regulator,N.A.,N.A.,Unknown,,,
110,7/31/2014,2014,7,31,12:12:41 AM,0,12,37.87822,-122.463394,Vegetation,Urban,< 0.25 Acres,Fire Agency,Tiburon,102295755, ,12000,Conductor,Overhead,Yes,7/31/2014 12:41,7/31/2014 12:41,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
111,7/31/2014,2014,7,31,12:15:00 AM,0,15,39.04242,-122.92059,Vegetation,Urban,< 0.25 Acres,Fire Agency,Lakeport Fire Dept.,102164900,AT&T,0 – 750,Conductor,Overhead,Yes,7/31/2014 15:00,7/31/2014 15:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
112,7/31/2014,2014,7,31,12:22:08 AM,0,22,38.53428,-120.05708,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,4 SPANS SOUTH OF LR-2404, ,12000,Conductor,Overhead,Yes,7/31/2014 22:08,7/31/2014 22:08,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
113,8/1/2014,2014,8,1,12:16:17 AM,0,16,39.62531999,-121.45238,Vegetation,Rural,< 0.25 Acres,Unknown,,709 Encina Grande Road, ,0 – 750,Other,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
114,8/2/2014,2014,8,2,12:00:04 AM,0,0,37.606314,-122.389831,Vegetation,Urban,< 0.25 Acres,Unknown,,Twr. 000/002, ,115000,Conductor,Overhead,Yes,8/2/2014 0:04,8/2/2014 0:04,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,,,
115,8/2/2014,2014,8,2,12:10:38 AM,0,10,36.61184,-119.30568,Vegetation,Rural,< 0.25 Acres,Unknown,,100710225, ,12000,Fuse,Overhead,Yes,8/2/2014 10:38,8/2/2014 10:38,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
116,8/3/2014,2014,8,3,12:16:11 AM,0,16,39.644375,-121.788033,Vegetation,Rural,< 0.25 Acres,Unknown,,MTR 1007460127,  ,12000,Conductor,Overhead,Yes,8/3/2014 16:11,8/3/2014 16:11,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
117,8/4/2014,2014,8,4,12:04:18 AM,0,4,37.10625999,-121.636669,Vegetation,Urban,< 0.25 Acres,Fire Agency,Cal Fire,100606026,Verizon,21000,Conductor,Overhead,No, , ,Contact From Object,N.A.,Vehicle,Communication Facility,Human Error,,,
118,8/5/2014,2014,8,5,12:00:08 AM,0,0,38.78045999,-121.489369,Vegetation,Rural,< 0.25 Acres,Fire Agency,,101297005, ,12000,Conductor,Overhead,Yes,8/5/2014 0:08,8/5/2014 0:08,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
119,8/5/2014,2014,8,5,12:02:57 AM,0,2,38.57043,-121.10227,Vegetation,Rural,< 0.25 Acres,Unknown,,7150 MEARS DR #A AUBURN, ,12000,Conductor,Overhead,Yes,8/5/2014 2:57,8/5/2014 2:57,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
120,8/5/2014,2014,8,5,12:12:03 AM,0,12,39.215499,-121.302929,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,Str. 010/122, ,60000,Conductor,Overhead,Yes,8/5/2014 12:03,8/5/2014 12:03,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
121,8/5/2014,2014,8,5,12:14:50 AM,0,14,37.34196999,-121.63199,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,MTR 1009312709, ,0 – 750,Transformer,Overhead,Yes,8/5/2014 14:50,8/5/2014 14:50,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
122,8/5/2014,2014,8,5,12:16:13 AM,0,16,37.56341,-119.9395,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire, MTR 1006385335, ,0 – 750,Conductor,Overhead,No, , ,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
123,8/5/2014,2014,8,5,12:17:12 AM,0,17,36.91875999,-119.67667,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,100725159, ,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
124,8/5/2014,2014,8,5,12:21:41 AM,0,21,38.00311,-122.32705,Vegetation,Urban,< 0.25 Acres,Fire Agency,Contra Costa FD,101426924, ,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
125,8/8/2014,2014,8,8,12:18:17 AM,0,18,40.00112,-122.226079,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,101530848, ,12000,Conductor,Overhead,Yes,8/8/2014 18:17,8/8/2014 18:17,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
126,8/9/2014,2014,8,9,12:02:53 AM,0,2,38.3011,-122.89633,Vegetation,Rural,< 0.25 Acres,Unknown,,"2 SPANS SOURCE SIDE OF 30501 SHORLINE HWY, FALLON", ,12000,Conductor,Overhead,Yes,8/9/2014 2:53,8/9/2014 2:53,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
127,8/9/2014,2014,8,9,12:15:36 AM,0,15,36.685177,-119.04496,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,MTR#1005057583, ,12000,Conductor,Overhead,Yes,8/9/2014 15:36,8/9/2014 15:36,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
128,8/11/2014,2014,8,11,12:09:23 AM,0,9,37.91184,-120.34889,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,2 SPAN LOADSIDE FCO 20835, ,17000,Conductor,Overhead,Yes,8/11/2014 9:23,8/11/2014 9:23,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
129,8/11/2014,2014,8,11,12:14:35 AM,0,14,39.672523,-121.498317,Vegetation,Rural,< 0.25 Acres,Unknown,,Twr 022/146, ,230000,Other,Overhead,Yes,8/11/2014 14:35,8/11/2014 14:35,Contact From Object,N.A.,Other,Electric Facility,Weather,lightning strike,,
130,8/12/2014,2014,8,12,12:08:58 AM,0,8,36.74056999,-121.76764,Vegetation,Rural,< 3 meters ,Unknown,,"S/S MONTE RD 4 SPANS S/O NASHUA RD, CASTROVILLE", ,21000,Other,Overhead,Yes,8/12/2014 8:58,8/12/2014 8:58,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,,,
131,8/12/2014,2014,8,12,12:09:42 AM,0,9,39.26323999,-121.597489,Other,Rural,Structure Only ,Unknown,,101287419, ,12000,Conductor,Overhead,Yes,8/12/2014 9:42,8/12/2014 9:42,Contact From Object,N.A.,Vehicle,Pole,Human Error,vehicle burned,,
132,8/12/2014,2014,8,12,12:15:38 AM,0,15,38.77711,-120.26575,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,WEST SIDE OF SW 6161, ,21000,Conductor,Overhead,Yes,8/12/2014 15:38,8/12/2014 15:38,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
133,8/14/2014,2014,8,14,12:10:46 AM,0,10,38.012395,-120.586052,Vegetation,Rural,< 3 meters ,Unknown,,101272971,AT&T,17000,Conductor,Overhead,Yes,8/14/2014 10:46,8/14/2014 10:46,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
134,8/14/2014,2014,8,14,12:14:57 AM,0,14,38.50990999,-122.83713,Vegetation,Rural,< 0.25 Acres,Fire Agency,,102028597,AT&T,0 – 750,Conductor,Overhead,Yes,8/14/2014 14:57,8/14/2014 14:57,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,,,
135,8/15/2014,2014,8,15,12:11:01 AM,0,11,40.5840531,-122.4446948,Vegetation,Rural,< 0.25 Acres,Fire Agency,Redding Fire Dept,101473764,AT&T,12000,Conductor,Overhead,Yes,8/15/2014 11:01,8/15/2014 11:01,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
136,8/16/2014,2014,8,16,12:07:30 AM,0,7,39.29385,-121.6378,Vegetation,Rural,< 0.25 Acres,Unknown,,mtr # 1007536106, ,12000,Conductor,Overhead,Yes,8/16/2014 7:30,8/16/2014 7:30,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
137,8/17/2014,2014,8,17,12:07:27 AM,0,7,37.32201999,-119.634469,Vegetation,Rural,< 0.25 Acres,Unknown,,RISER 10393, ,12000,Conductor,Overhead,Yes,8/17/2014 7:27,8/17/2014 7:27,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
138,8/17/2014,2014,8,17,12:17:33 AM,0,17,35.05785,-118.917488,Other,Rural,Structure Only ,Unknown,,100175838, ,12000,Conductor,Overhead,Yes,8/17/2014 17:33,8/17/2014 17:33,Contact From Object,N.A.,Vehicle,Pole,Human Error,vehicle burned,,
139,8/19/2014,2014,8,19,12:03:06 AM,0,3,37.63257999,-122.452629,Other,Urban,Structure Only ,Fire Agency,,100316145,AT&T,12000,Conductor,Overhead,Yes,8/19/2014 3:06,8/19/2014 3:06,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,vehicle burned,,
140,8/19/2014,2014,8,19,12:21:05 AM,0,21,37.816508,-120.132182,Vegetation,Rural,< 3 meters ,Fire Agency,Groveland Fire,"23111 ELMORE RD, GROVELAND", ,17000,Conductor,Overhead,Yes,8/19/2014 21:05,8/19/2014 21:05,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
141,8/20/2014,2014,8,20,12:14:22 AM,0,14,38.83053999,-121.201419,Vegetation,Urban,< 0.25 Acres,Fire Agency,,100051560,AT&T,12000,Conductor,Overhead,Yes,8/20/2014 14:22,8/20/2014 14:22,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
142,8/20/2014,2014,8,20,12:16:07 AM,0,16,40.193799,-123.767755,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,103316088, ,12000,Conductor,Overhead,Yes,8/20/2014 16:07,8/20/2014 16:07,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
143,8/21/2014,2014,8,21,12:00:00 AM,0,0,37.39646,-121.071581,Vegetation,Rural,< 0.25 Acres,Unknown,,"Eastin Rd, south of Hwy 33, Crows Landing", ,12000,Conductor,Overhead,No, , ,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
144,8/23/2014,2014,8,23,12:08:36 AM,0,8,37.98626,-120.391829,Vegetation,Urban,< 0.25 Acres,Fire Agency,Cal Fire,101049418,AT&T,17000,Conductor,Overhead,No, , ,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
145,8/24/2014,2014,8,24,12:11:08 AM,0,11,37.9417917,-121.318265,Vegetation,Urban,< 0.25 Acres,Fire Agency,Stockton FD,102109203,AT&T,12000,Conductor,Overhead,Yes,8/24/2014 11:08,8/24/2014 11:08,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
146,8/27/2014,2014,8,27,12:06:51 AM,0,6,38.36030999,-122.01778,Vegetation,Urban,< 0.25 Acres,Unknown,,"foothill w/o auburn, Vacaville", ,12000,Conductor,Overhead,Yes,8/27/2014 6:51,8/27/2014 6:51,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
147,8/27/2014,2014,8,27,12:15:19 AM,0,15,38.59295,-122.91833,Vegetation,Rural,< 0.25 Acres,Unknown,,3103 MILL CREEK RD, ,12000,Conductor,Overhead,Yes,8/27/2014 15:19,8/27/2014 15:19,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
148,8/28/2014,2014,8,28,12:00:00 AM,0,0,40.388624,-122.406849,Vegetation,Rural,< 3 meters ,Unknown,,"Gas Point Rd and Happy Valley Rd, Cottonwood",AT&T,0 – 750,Conductor,Overhead,No, , ,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
149,8/28/2014,2014,8,28,12:13:51 AM,0,13,36.2607363,-119.85733,Vegetation,Rural,< 0.25 Acres,Fire Agency,,Pole 003/003, ,70000,Conductor,Overhead,Yes,8/28/2014 13:51,8/28/2014 13:51,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
150,8/29/2014,2014,8,29,12:19:21 AM,0,19,37.78712999,-120.763649,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,1 SP N/of 6567, ,17000,Conductor,Overhead,Yes,8/29/2014 19:21,8/29/2014 19:21,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
151,8/30/2014,2014,8,30,12:12:08 AM,0,12,39.76108999,-121.859309,Vegetation,Urban,< 0.25 Acres,Fire Agency,,100349953,AT&T,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
152,8/30/2014,2014,8,30,12:15:40 AM,0,15,37.6381467,-121.333415,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,102052361,AT&T,12000,Fuse,Overhead,Yes,8/30/2014 15:40,8/30/2014 15:40,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
153,8/30/2014,2014,8,30,12:18:34 AM,0,18,37.35510999,-121.79787,Vegetation,Rural,< 3 meters ,Unknown,,100575446,AT&T,0 – 750,Conductor,Overhead,No, , ,Wire-Wire Contact,N.A.,N.A.,N.A.,Unknown,,,
154,8/31/2014,2014,8,31,12:02:12 AM,0,2,38.41937,-122.94964,Vegetation,Rural,< 0.25 Acres,Unknown,,"2520 SteppsRd, Sebastopol", ,12000,Conductor,Overhead,Yes,8/31/2014 2:12,8/31/2014 2:12,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
155,9/1/2014,2014,9,1,12:15:58 AM,0,15,37.05996,-122.16629,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,At FUCO 2541, ,12000,Conductor,Overhead,Yes,9/1/2014 15:58,9/1/2014 15:58,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
156,9/2/2014,2014,9,2,12:03:49 AM,0,3,37.494625,-122.142408,Vegetation,Urban,< 0.25 Acres,Self Extinguished,,Pole 000/003, ,115000,Other,Overhead,Yes,9/2/2014 3:49,9/2/2014 3:49,Contamination,N.A.,N.A.,N.A.,Weather,,,
157,9/3/2014,2014,9,3,12:07:05 AM,0,7,38.302235,-120.94743,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,Fuse 8885, ,12000,Transformer,Overhead,Yes,9/3/2014 7:05,9/3/2014 7:05,Unknown,N.A.,N.A.,N.A.,Unknown,,,
158,9/3/2014,2014,9,3,12:13:21 AM,0,13,37.904096,-122.229655,Vegetation,Rural,< 0.25 Acres,Fire Agency,Orinda FD,"10/N/OF Sw 8455, EAST OF WILDCAT CANYON ", ,12000,Conductor,Overhead,Yes,9/3/2014 13:21,9/3/2014 13:21,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
159,9/4/2014,2014,9,4,12:00:34 AM,0,0,39.14509999,-122.08177,Vegetation,Rural,< 0.25 Acres,Fire Agency,,5 POLES E/O MTR 1007307850, ,12000,Conductor,Overhead,Yes,9/4/2014 0:34,9/4/2014 0:34,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
160,9/6/2014,2014,9,6,12:16:42 AM,0,16,37.87082,-121.3803367,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Tracy FD,102064435, ,0 – 750,Conductor,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
161,9/7/2014,2014,9,7,12:06:33 AM,0,6,36.59073999,-119.521159,Vegetation,Rural,< 0.25 Acres,Fire Agency,Tulare County FD,100876971,AT&T,12000,Conductor,Overhead,Yes,9/7/2014 6:33,9/7/2014 6:33,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
162,9/9/2014,2014,9,9,12:09:54 AM,0,9,39.15305999,-121.07706,Vegetation,Rural,< 0.25 Acres,Unknown,,100066768,AT&T,12000,Other,Overhead,Yes,9/9/2014 9:54,9/9/2014 9:54,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
163,9/10/2014,2014,9,10,12:00:00 AM,0,0,39.18496,-121.68869,Vegetation,Rural,< 0.25 Acres,Unknown,,"North Township Rd, Sutter", ,0 – 750,Other,Overhead,No, , ,Unknown,N.A.,N.A.,N.A.,Unknown,,,
164,9/11/2014,2014,9,11,12:11:39 AM,0,11,38.53831,-121.06509,Vegetation,Rural,.26 - 9.99 Acres,Unknown,,"1001 BONNIE LN, AUBURN CA", ,12000,Conductor,Overhead,Yes,9/11/2014 11:39,9/11/2014 11:39,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
165,9/12/2014,2014,9,12,12:05:20 AM,0,5,38.028151,-121.175164,Vegetation,Rural,< 0.25 Acres,Unknown,,102127295,AT&T,12000,Conductor,Overhead,Yes,9/12/2014 5:20,9/12/2014 5:20,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
166,9/13/2014,2014,9,13,12:17:25 AM,0,17,37.536187,-120.490003,Vegetation,Rural,< 0.25 Acres,Fire Agency,Merced FD,"376 Keyes Rd, Merced", ,0 – 750,Conductor,Overhead,Yes,9/13/2014 17:25,9/13/2014 17:25,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
167,9/14/2014,2014,9,14,12:14:47 AM,0,14,37.69849,-120.18707,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Cal Fire,Mtr 1006736074, ,21000,Conductor,Overhead,Yes,9/14/2014 14:47,9/14/2014 14:47,Equipment/ Facility Failure,Insulator,N.A.,N.A.,Unknown,,,
168,9/15/2014,2014,9,15,12:19:22 AM,0,19,37.24514999,-122.009609,Vegetation,Urban,< 3 meters ,Fire Agency,,15200 FRUITVALE AVE, ,12000,Conductor,Overhead,Yes,9/15/2014 19:22,9/15/2014 19:22,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
169,9/16/2014,2014,9,16,12:12:56 AM,0,12,38.451818,-122.372941,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,102254607,AT&T,21000,Unknown,Overhead,Yes,9/16/2014 12:56,9/16/2014 12:56,Contact From Object,N.A.,Vehicle,Communication Facility,Human Error,,,
170,9/17/2014,2014,9,17,12:08:36 AM,0,8,36.83119,-121.55824,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,101720674, ,21000,Conductor,Overhead,Yes,9/17/2014 8:36,9/17/2014 8:36,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
171,9/17/2014,2014,9,17,12:11:49 AM,0,11,39.75753,-122.2202,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,,100367963,AT&T,12000,Conductor,Overhead,Yes,9/17/2014 11:49,9/17/2014 11:49,Contact From Object,N.A.,Vehicle,Pole,Human Error,,,
172,9/17/2014,2014,9,17,12:14:47 AM,0,14,37.23044999,-121.905839,Vegetation,Urban,< 0.25 Acres,Fire Agency,,100547281,AT&T,0 – 750,Other,Overhead,No, , ,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
173,9/18/2014,2014,9,18,12:13:00 AM,0,13,39.552099,-121.90853,Vegetation,Rural,300 - 999 Acres,Fire Agency,Cal Fire,12th pole s/of Fuse 1619,None,12000,Conductor,Overhead,Yes,9/18/2014 13:00,9/18/2014 13:00,Equipment/ Facility Failure,Pole,N.A.,N.A.,Unknown,,,
174,9/19/2014,2014,9,19,12:08:44 AM,0,8,39.262,-121.37707,Vegetation,Rural,< 0.25 Acres,Fire Agency,Cal Fire,1w/17927, ,12000,Conductor,Overhead,Yes,9/19/2014 8:44,9/19/2014 8:44,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
175,9/20/2014,2014,9,20,12:00:00 AM,0,0,38.563118,-121.527487,Vegetation,Urban,< 0.25 Acres,Fire Agency,West Sacramento FD,"Jefferson Blvd and Stone Blvd, West Sacramento", ,0 – 750,Lightning Arrestor,Overhead,No, , ,Equipment/ Facility Failure,Lightning Arrestor,N.A.,N.A.,Unknown,,,
176,9/20/2014,2014,9,20,12:07:02 AM,0,7,37.45523,-122.25113,Vegetation,Urban,< 0.25 Acres,Unknown,,100300898,AT&T,12000,Conductor,Overhead,Yes,9/20/2014 7:02,9/20/2014 7:02,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
177,9/21/2014,2014,9,21,12:04:54 AM,0,4,39.68839333,-121.8541433,Vegetation,Rural,< 3 meters ,Fire Agency,Cal Fire,100438591, ,12000,Conductor,Overhead,Yes,9/21/2014 4:54,9/21/2014 4:54,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
178,9/23/2014,2014,9,23,12:10:05 AM,0,10,39.110385,-121.333828,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Beale AFB,Pole 007/138, ,60000,Conductor,Overhead,Yes,9/23/2014 10:05,9/23/2014 10:05,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
